,taxon.name,taxon.id,taxon.rank,count,taxon.observations_count,taxon.ancestor_ids
1367,Erysiphe trifoliorum,603361,species,1,710,"[48460, 47170, 48250, 372740, 55523, 49073, 55525, 1394527, 328021, 603361]"
1368,Pterula subulata,625927,species,1,40,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 905657, 328239, 328240, 625927]"
1369,Pluteus phlebophorus,626849,species,1,51,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 48420, 60783, 626849]"
1370,Russula rhodocephala,627381,species,1,2160,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396270, 627381]"
1371,Cortinarius saporatus,628368,species,1,10,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1151859, 628368]"
1372,Phyllachora graminis,628454,species,1,22,"[48460, 47170, 48250, 372740, 53539, 372775, 152560, 321664, 328176, 628454]"
1373,Schizonella melanogramma,628819,species,1,3,"[48460, 47170, 47169, 951335, 83712, 83713, 352978, 375157, 628819]"
1374,Psathyrella cotonea,629041,species,1,14,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 67745, 1179790, 629041]"
1375,Puccinia convolvuli,629058,species,1,104,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 84768, 84769, 629058]"
1376,Cortinarius claricolor,629206,species,1,18,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1153054, 629206]"
1377,Ganoderma carnosum,633147,species,1,72,"[48460, 47170, 47169, 492000, 50814, 47380, 47379, 48475, 1106981, 633147]"
1378,Cortinarius crassus,702644,species,1,27,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1151894, 702644]"
1379,Ramularia pratensis,703667,species,1,28,"[48460, 47170, 48250, 372740, 55174, 1037788, 144014, 153031, 375127, 703667]"
1380,Onygena equina,703673,species,1,23,"[48460, 47170, 48250, 372740, 117868, 372776, 50349, 179049, 179051, 703673]"
1381,Lepiota echinacea,703891,species,1,7,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 1181093, 58695, 703891]"
1382,Granulobasidium vellereum,704764,species,1,10,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 118042, 704765, 704764]"
1383,Taphrina crataegi,706380,species,1,26,"[48460, 47170, 48250, 791576, 152035, 152525, 192644, 192645, 706380]"
1384,Steccherinum oreophilum,711677,species,1,8,"[48460, 47170, 47169, 492000, 50814, 47380, 974717, 118097, 711677]"
1385,Entoloma plebejum,711802,species,1,5,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 47165, 711802]"
1386,Russula veternosa,712292,species,1,29,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1396119, 1396111, 712292]"
1387,Entoloma lampropus,714687,species,1,19,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 47165, 1395193, 1444514, 714687]"
1388,Agaricus pequinii,735667,species,1,8,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 47394, 49548, 824804, 824811, 735667]"
1389,Sebacina schweinitzii,736008,species,1,7791,"[48460, 47170, 47169, 492000, 50814, 152593, 323023, 328325, 736008]"
1390,Cortinarius arcuatorum,748665,species,1,8,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1151859, 748665]"
1391,Mycena pterigena,774085,species,1,85,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55920, 55922, 774085]"
1392,Bactridium flavum,774574,species,1,62,"[48460, 47170, 48250, 372740, 152032, 48717, 48718, 174597, 774574]"
1393,Melanogaster broomeanus,775290,species,1,14,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 1432578, 55942, 353130, 775290]"
1394,Variospora flavescens,775650,species,1,747,"[48460, 47170, 48250, 372740, 54743, 952186, 54755, 54756, 1232041, 532751, 775650]"
1395,Butyriboletus subappendiculatus,778494,species,1,35,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 372727, 778494]"
1396,Phaeotremella frondosa,786052,species,1,868,"[48460, 47170, 47169, 492000, 83737, 48530, 1110023, 994028, 786052]"
1397,Dothistroma,789384,genus,1,36,"[48460, 47170, 48250, 372740, 55174, 1037788, 144014, 153031, 789384]"
1398,Rheubarbariboletus persicolor,790316,species,1,19,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 1135850, 416305, 790316]"
1399,Ossicaulis lachnopus,796447,species,1,9,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 118247, 451354, 796447]"
1400,Lepiota helveola,797907,species,1,8,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 1181093, 58695, 797907]"
1401,Clitopilus scyphoides,802996,species,1,15,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 64709, 1428795, 802996]"
1402,Encoelia tiliacea,803000,species,1,12,"[48460, 47170, 48250, 372740, 55523, 49073, 791904, 374721, 803000]"
1403,Russula exalbicans,803361,species,1,51,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396270, 803361]"
1404,Russula farinipes,809384,species,1,28,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167954, 809384]"
1405,Cantharellus alborufescens,821043,species,1,35,"[48460, 47170, 47169, 492000, 50814, 47350, 48423, 47348, 1374657, 821043]"
1406,Rubroboletus lupinus,824009,species,1,74,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 544553, 824009]"
1407,Flammulina elastica,829588,species,1,35,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55931, 67595, 829588]"
1408,Hygrophorus roseodiscoideus,830537,species,1,14,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135223, 1135224, 63108, 1135951, 1135953, 1135957, 830537]"
1409,Bonomyces sinopicus,842240,species,1,49,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 924348, 842239, 842240]"
1410,Coprinopsis strossmayeri,851570,species,1,141,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 56310, 48522, 1180067, 851570]"
1411,Choiromyces meandriformis,854513,species,1,12,"[48460, 47170, 48250, 372740, 152032, 48717, 120277, 176008, 854513]"
1412,Hygrophorus penarius,854517,species,1,16,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135223, 1135224, 63108, 1135949, 1135962, 1135966, 1435249, 854517]"
1413,Lepiota fuscovinacea,854520,species,1,5,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 1181093, 58695, 854520]"
1414,Lactifluus glaucescens,857351,species,1,133,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 353211, 1105690, 1105817, 857351]"
1415,Geopora foliacea,859256,species,1,4,"[48460, 47170, 48250, 372740, 152032, 48717, 48718, 58689, 859256]"
1416,Geopora tenuis,859954,species,1,6,"[48460, 47170, 48250, 372740, 152032, 48717, 48718, 58689, 859954]"
1417,Suillus plorans,861707,species,1,37,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 1432580, 53489, 53490, 861707]"
1418,Hebeloma birrus,865804,species,1,14,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 416512, 192716, 1428724, 865804]"
1419,Lactarius sphagneti,868723,species,1,8,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 54597, 1046273, 868723]"
1420,Melanoleuca microspora,873706,species,1,2,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 48420, 332511, 873706]"
1421,Pseudolachnea hispidula,874072,species,1,13,"[48460, 47170, 48250, 372740, 53539, 372775, 152554, 328133, 874073, 874072]"
1422,Cortinarius subferrugineus,874960,species,1,2,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 874960]"
1423,Cortinarius venetus,874965,species,1,40,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1433694, 1287674, 874965]"
1424,Entoloma atromarginatum,874988,species,1,1,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47166, 47165, 1366581, 874988]"
1425,Hygrophorus poetarum,875045,species,1,24,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 1128302, 51870, 1135223, 1135224, 63108, 1135949, 1135962, 1135966, 875045]"
1426,Hysterangium stoloniferum,875054,species,1,4,"[48460, 47170, 47169, 492000, 50814, 891028, 152592, 196621, 353107, 875054]"
1427,Lactarius picinus,875076,species,1,34,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 54597, 1174533, 875076]"
1428,Leucoagaricus carneifolius,875087,species,1,11,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 47394, 119985, 875087]"
1429,Neoboletus pseudosulphureus,875112,species,1,35,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 553906, 875112]"
1430,Phellinopsis conchata,875126,species,1,490,"[48460, 47170, 47169, 492000, 50814, 57519, 57518, 875127, 875126]"
1431,Phloeomana hiemalis,875129,species,1,64,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 416511, 499764, 875129]"
1432,Protostropharia luteonitens,875134,species,1,9,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48768, 499759, 875134]"
1433,Russula nauseosa,875154,species,1,23,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396307, 875154]"
1434,Russula viscida,875155,species,1,19,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396356, 875155]"
1435,Tricholoma lascivum,875183,species,1,25,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 62484, 1444966, 1377703, 875183]"
1436,Mycoacia aurea,876968,species,1,19,"[48460, 47170, 47169, 492000, 50814, 47380, 118046, 155079, 876968]"
1437,Pholiotina rugosa,877494,species,1,2025,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 55472, 118269, 877494]"
1438,Diatrype decorticata,881500,species,1,76,"[48460, 47170, 48250, 372740, 53539, 792674, 48805, 352307, 353179, 881500]"
1439,Fuscoporia gilva,896124,species,1,10270,"[48460, 47170, 47169, 492000, 50814, 57519, 57518, 328266, 896124]"
1440,Sclerencoelia fascicularis,901757,species,1,149,"[48460, 47170, 48250, 372740, 55523, 49073, 204631, 901758, 901757]"
1441,Hemimycena epichloe,905179,species,1,4,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55920, 179155, 905179]"
1442,Rhodofomitopsis,905392,genus,1,1121,"[48460, 47170, 47169, 492000, 50814, 47380, 55974, 905392]"
1443,Podofomes trogii,906024,species,1,12,"[48460, 47170, 47169, 492000, 50814, 47380, 47379, 906033, 906024]"
1444,Xerocomellus communis,910110,species,1,2,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 1135850, 416305, 910110]"
1445,Cotylidia pannosa,911310,species,1,23,"[48460, 47170, 47169, 492000, 50814, 57519, 541370, 342590, 911310]"
1446,Puccinia asarina,911383,species,1,93,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 84768, 84769, 911383]"
1447,Physoderma maydis,916244,species,1,3,"[48460, 47170, 1094423, 152023, 152605, 577802, 375049, 916244]"
1448,Hydnellum scabrosum,931835,species,1,240,"[48460, 47170, 47169, 492000, 50814, 52526, 52527, 52528, 931835]"
1449,Russula cuprea,932026,species,1,6,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1167950, 1396140, 932026]"
1450,Phyllactinia betulae,933575,species,1,22,"[48460, 47170, 48250, 372740, 55523, 49073, 55525, 1394530, 208755, 933575]"
1451,Septoria aegopodii,940582,species,1,143,"[48460, 47170, 48250, 372740, 55174, 1037788, 144014, 153031, 327977, 940582]"
1452,Ramularia geranii,946425,species,1,18,"[48460, 47170, 48250, 372740, 55174, 1037788, 144014, 153031, 375127, 1460784, 946425]"
1453,Gyromitra perlata,950529,species,1,259,"[48460, 47170, 48250, 372740, 152032, 48717, 85119, 85118, 951398, 950529]"
1454,Gyromitra martinii,951583,species,1,2,"[48460, 47170, 48250, 372740, 152032, 48717, 85119, 85118, 951400, 951583]"
1455,Neofavolus suavissimus,953102,species,1,67,"[48460, 47170, 47169, 492000, 50814, 47380, 47379, 496175, 953102]"
1456,Fuscopostia fragilis,959326,species,1,1100,"[48460, 47170, 47169, 492000, 50814, 47380, 55974, 959323, 959326]"
1457,Fuscopostia leucomallella,959328,species,1,4,"[48460, 47170, 47169, 492000, 50814, 47380, 55974, 959323, 959328]"
1458,Postia lactea,959347,species,1,118,"[48460, 47170, 47169, 492000, 50814, 47380, 55974, 118070, 959347]"
1459,Epichloe typhina,960510,species,1,513,"[48460, 47170, 48250, 372740, 53539, 794115, 48248, 123254, 321372, 960510]"
1460,Sphaerulina cornicola,966989,species,1,74,"[48460, 47170, 48250, 372740, 55174, 1037788, 144014, 153031, 175161, 966989]"
1461,Mycosphaerella pomi,976296,species,1,3,"[48460, 47170, 48250, 372740, 55174, 1037788, 144014, 153031, 375127, 976296]"
1462,Jackrogersella cohaerens,979413,species,1,254,"[48460, 47170, 48250, 372740, 53539, 792674, 48805, 785476, 895017, 979413]"
1463,Fomes inzengae,980308,species,1,95,"[48460, 47170, 47169, 492000, 50814, 47380, 47379, 127511, 980308]"
1464,Scytinostroma hemidichophyticum,982017,species,1,20,"[48460, 47170, 47169, 492000, 50814, 48341, 55878, 328318, 982017]"
1465,Lactarius luridus,994824,species,1,24,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 54597, 1174534, 1435165, 994824]"
1466,Leucopaxillus compactus,995016,species,1,3,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 67347, 995016]"
1467,Lyophyllum deliberatum,997254,species,1,6,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 118247, 118248, 997254]"
1468,Mycena fagetorum,1000594,species,1,14,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55920, 55922, 1000594]"
1469,Phyllosticta mahoniana,1006019,species,1,1,"[48460, 47170, 48250, 372740, 55174, 143718, 791584, 319634, 1006019]"
1470,Platychora ulmi,1006201,species,1,33,"[48460, 47170, 48250, 372740, 55174, 793883, 58701, 773718, 1006202, 1006201]"
1471,Puccinia scorzonerae,1006718,species,1,3,"[48460, 47170, 47169, 416490, 69967, 69968, 1151342, 84768, 84769, 1006718]"
1472,Russula rutila,1015888,species,1,2,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1396119, 1396111, 1015888]"
1473,Russula subterfurcata,1015891,species,1,1,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1015891]"
1474,Tricholoma viridilutescens,1018967,species,1,20,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 62484, 1444961, 1377701, 1018967]"
1475,Xylodon quercinus,1019844,species,1,15,"[48460, 47170, 47169, 492000, 50814, 57519, 118063, 499312, 1019844]"
1476,Lyomyces sambuci,1019876,species,1,244,"[48460, 47170, 47169, 492000, 50814, 57519, 118063, 1019293, 1019876]"
1477,Phyllosticta epimedii,1023968,species,1,3,"[48460, 47170, 48250, 372740, 55174, 143718, 791584, 319634, 1023968]"
1478,Stromatinia rapulum,1025102,species,1,5,"[48460, 47170, 48250, 372740, 55523, 49073, 204631, 375226, 1025102]"
1479,Hydnoporia corrugata,1038660,species,1,110,"[48460, 47170, 47169, 492000, 50814, 57519, 57518, 1038653, 1038660]"
1480,Physisporinus crocatus,1039875,species,1,379,"[48460, 47170, 47169, 492000, 50814, 47380, 53715, 375048, 1039875]"
1481,Cortinarius xanthochlorus,1045298,species,1,7,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1151859, 1045298]"
1482,Cortinarius humolens,1045329,species,1,8,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 48705, 48704, 1151859, 1045329]"
1483,Russula rubra,1050390,species,1,10,"[48460, 47170, 47169, 492000, 50814, 48341, 48340, 48339, 1396119, 1396111, 1050390]"
1484,Morchella purpurascens,1062891,species,1,15,"[48460, 47170, 48250, 372740, 152032, 48717, 56831, 56830, 1062676, 1062891]"
1485,Dissingia oblongispora,1069002,species,1,1,"[48460, 47170, 48250, 372740, 152032, 48717, 49205, 1068988, 1069002]"
1486,Neofavolus americanus,1076785,species,1,458,"[48460, 47170, 47169, 492000, 50814, 47380, 47379, 496175, 1076785]"
1487,Inonotus nidus-pici,1092521,species,1,24,"[48460, 47170, 47169, 492000, 50814, 57519, 57518, 57527, 1092521]"
1488,Cytospora chrysosperma,1092895,species,1,85,"[48460, 47170, 48250, 372740, 53539, 977794, 49189, 792326, 353365, 1092895]"
1489,Zymoseptoria tritici,1096267,species,1,17,"[48460, 47170, 48250, 372740, 55174, 1037788, 144014, 153031, 1019322, 1096267]"
1490,Paracercosporidium microsorum,1096303,species,1,55,"[48460, 47170, 48250, 372740, 55174, 1037788, 144014, 153031, 1096302, 1096303]"
1491,Graminopassalora graminis,1096322,species,1,3,"[48460, 47170, 48250, 372740, 55174, 1037788, 144014, 153031, 1096321, 1096322]"
1492,Sphaeropsis visci,1096380,species,1,55,"[48460, 47170, 48250, 372740, 55174, 143718, 143719, 360251, 1096380]"
1493,Clitopaxillus alexandri,1096396,species,1,25,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 1096394, 1096395, 1096396]"
1494,Rubroboletus pulchrotinctus,1097840,species,1,38,"[48460, 47170, 47169, 492000, 50814, 1094814, 48427, 48702, 544553, 1097840]"
1495,Oudemansiella kuehneri,1098345,species,1,1,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55931, 55965, 809159, 1098345]"
1496,Xerula melanotricha,1098356,species,1,37,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 55931, 203697, 1098356]"
1497,Taphrina celtidis,1107141,species,1,1,"[48460, 47170, 48250, 791576, 152035, 152525, 192644, 192645, 1107141]"
1498,Gymnopus oreadoides,1109056,species,1,4,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785516, 64013, 55293, 1109056]"
1499,Paragalactinia michelii,1110789,species,1,101,"[48460, 47170, 48250, 372740, 152032, 48717, 57373, 1110785, 1110789]"
1500,Inosperma maculatum,1112509,species,1,44,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 55574, 1090285, 1112509]"
1501,Pseudosperma sororium,1112534,species,1,2059,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785517, 55574, 1112464, 1112534]"
1502,Tricholoma rapipes,1113272,species,1,12,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 787526, 47498, 62484, 1444961, 1377699, 1113272]"
1503,Xanthocarpia ochracea,1117253,species,1,37,"[48460, 47170, 48250, 372740, 54743, 952186, 54755, 54756, 1232042, 532698, 1117253]"
1504,Pseudocercospora depazeoides,1121870,species,1,40,"[48460, 47170, 48250, 372740, 55174, 1037788, 144014, 153031, 327969, 1121870]"
1505,Golovinomyces echinopis,1127994,species,1,6,"[48460, 47170, 48250, 372740, 55523, 49073, 55525, 1394528, 333884, 1127994]"
1506,Amyloporia xantha,1131188,species,1,208,"[48460, 47170, 47169, 492000, 50814, 47380, 55974, 1131187, 1131188]"
1507,Cartilosoma ramentaceum,1131192,species,1,11,"[48460, 47170, 47169, 492000, 50814, 47380, 55974, 1131191, 1131192]"
1508,Amanita huijsmanii,1134249,species,1,4,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 118249, 1149497, 48419, 1142599, 906594, 1134249]"
1509,Phyllosticta advena,1138727,species,1,1,"[48460, 47170, 48250, 372740, 55174, 143718, 791584, 319634, 1138727]"
1510,Lindtneria panphyliensis,1143528,species,1,2,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 905657, 416507, 505093, 1143528]"
1511,Fomitopsis iberica,1144140,species,1,8,"[48460, 47170, 47169, 492000, 50814, 47380, 55974, 118056, 1144140]"
1512,Ophiognomonia leptostyla,1145390,species,1,125,"[48460, 47170, 48250, 372740, 53539, 977794, 49189, 68758, 374985, 1145390]"
1513,Fulvifomes robiniae,1145488,species,1,6256,"[48460, 47170, 47169, 492000, 50814, 57519, 57518, 179097, 1145488]"
1514,Hydnellum ioeides,1148471,species,1,29,"[48460, 47170, 47169, 492000, 50814, 52526, 52527, 52528, 1148471]"
1515,Amanita asteropus,1149276,species,1,10,"[48460, 47170, 47169, 492000, 50814, 1094814, 47167, 785522, 118249, 1149497, 48419, 1142598, 932781, 1149276]"
1516,Inocutis tamaricis,1156181,species,1,214,"[48460, 47170, 47169, 492000, 50814, 57519, 57518, 506095, 1156181]"
1517,Quaternaria quaternata,1158842,species,1,53,"[48460, 47170, 48250, 372740, 53539, 792674, 48805, 352307, 479955, 1158842]"
