,gbifID,year,taxonID,scientificName,kingdom,phylum,class,order,family,subfamily,genus,subgenus,taxonRank,genericName,vernacularName,continent,country,municipality,locality,decimalLatitude,decimalLongitude,geodeticDatum
398857,1847410259,,352463,Strobilurus tenacellus,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Physalacriaceae,,Strobilurus,,species,,,,,,,44.750084,20.53305,EPSG:4326
384250,1671734160,,55583,Stropharia aeruginosa,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,Stropharia,,species,,,,,,,42.8552403395,22.006126615,EPSG:4326
142282,3407991788,,118196,Stropharia caerulea,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,Stropharia,,species,,,,,,,45.1735732396,19.901550097,EPSG:4326
375318,3465998615,,352465,Stropharia coronilla,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,Stropharia,,species,,,,,,,45.1362836111,19.6789761111,EPSG:4326
603365,4137613504,,179889,Stropharia hornemannii,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,Stropharia,,species,,,,,,,42.7580633333,21.94612,EPSG:4326
384768,3415671070,,352466,Stropharia melanosperma,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,Stropharia,,species,,,,,,,45.205190935,19.8045331612,EPSG:4326
35513,4075825199,,384456,Stropharia pseudocyanea,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Strophariaceae,,Stropharia,,species,,,,,,,45.1727347953,19.6501814212,EPSG:4326
396958,3903611412,,824777,Suillellus luridus,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,,Suillellus,,species,,,,,,,43.544655,20.712745,EPSG:4326
400239,3873373157,,544542,Suillellus queletii,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,,Suillellus,,species,,,,,,,45.1701523128,19.6513022486,EPSG:4326
578854,3061592709,,337850,Suillus bovinus,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,,Suillus,,species,,,,,,,43.945172272,19.3625741825,EPSG:4326
376781,1948791991,,363592,Suillus collinitus,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,,Suillus,,species,,,,,,,45.7977338175,20.1298552752,EPSG:4326
155242,1671731068,,179065,Suillus granulatus,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,,Suillus,,species,,,,,,,42.9477767011,22.1910578012,EPSG:4326
133995,1677295500,,147277,Suillus grevillei,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,,Suillus,,species,,,,,,,42.4391040972,22.1367645264,EPSG:4326
136334,3415554916,,118159,Suillus lakei,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,,Suillus,,species,,,,,,,45.1213098997,19.7336166,EPSG:4326
28339,2447994876,,53488,Suillus luteus,Fungi,Basidiomycota,Agaricomycetes,Boletales,Suillaceae,,Suillus,,species,,,,,,,44.125718,19.938673,EPSG:4326
358148,3764179410,,366755,Syzygites megalocarpus,Fungi,Zygomycota,Mucoromycetes,Mucorales,Rhizopodaceae,,Syzygites,,species,,,,,,,44.2402,19.854642,EPSG:4326
154372,3347339398,,ASV:f9703095dbd84932752a21f116120df5,Talaromyces minioluteus,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,,Talaromyces,,,,,,Serbia,,,,,
387440,3349311304,,ASV:41ccfa05f8092b43443db11448dbedd2,Talaromyces rugulosus,Fungi,Ascomycota,Eurotiomycetes,Eurotiales,Trichocomaceae,,Talaromyces,,,,,,Serbia,,,,,
383348,1847562528,,244392,Taphrina deformans,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,,Taphrina,,species,,,,,,,44.263322,19.897815,EPSG:4326
32566,4028839451,,1377123,Taphrina insititiae,Fungi,Ascomycota,Taphrinomycetes,Taphrinales,Taphrinaceae,,Taphrina,,species,,,,,,,44.193154,19.909806,EPSG:4326
583634,3947615549,,154450,Tapinella atrotomentosa,Fungi,Basidiomycota,Agaricomycetes,Boletales,Tapinellaceae,,Tapinella,,species,,,,,,,45.114524,19.75971,EPSG:4326
398446,4028646693,,118202,Tapinella panuoides,Fungi,Basidiomycota,Agaricomycetes,Boletales,Tapinellaceae,,Tapinella,,species,,,,,,,45.1196990997,19.7552541997,EPSG:4326
22456,2028446480,,500130,Tephrocybe rancida,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Lyophyllaceae,,Tephrocybe,,species,,,,,,,44.2798152403,20.5386757851,EPSG:4326
19974,3457186503,,1159218,Terana coerulea,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,,Terana,,species,,,,,,,45.1720153235,19.8916069901,EPSG:4326
345640,3961310516,,1438520,Thaxterogaster subpurpurascens,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Cortinariaceae,,Thaxterogaster,,species,,,,,,,45.1451487721,19.6095357413,EPSG:4326
381031,2846040047,,,Thekopsora guttata (J. Schröt.) Syd. & P. Syd.,Fungi,,,,,,,,,,,,RS,,an der Straße nach Stepojevac ca. 5 km SÖ Velika Moštanica,44.7,20.5,WGS84
18417,3112321323,,118101,Thelephora anthocephala,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,,Thelephora,,species,,,,,,,44.0695387512,21.6809599847,EPSG:4326
29047,4137693763,,1474887,Thelephora atrocitrina,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,,Thelephora,,species,,,,,,,43.76723,21.9417,EPSG:4326
29797,4134173651,,352498,Thelephora caryophyllea,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,,Thelephora,,species,,,,,,,43.8946836,19.5557899,EPSG:4326
583680,3112517323,,328324,Thelephora penicillata,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,,Thelephora,,species,,,,,,,44.2787220454,20.5193163788,EPSG:4326
398930,4137852238,,118102,Thelephora terrestris,Fungi,Basidiomycota,Agaricomycetes,Thelephorales,Thelephoraceae,,Thelephora,,species,,,,,,,43.7743866667,21.9362283333,EPSG:4326
158124,3022690196,,178284,"Tilletia olida (Riess) G. Winter, 1881",Fungi,Basidiomycota,Exobasidiomycetes,Tilletiales,Tilletiaceae,,Tilletia,,Species,,,,Serbia,,"12 km. W-SW  Novi Sad, Beocin, mt. Fruska Gora",,,https://epsg.io/4326
344143,919051635,,,Tilletia olida (Riess) J. Schröt.,Fungi,,,,,,,,,,,,Serbia,,"Iugoslavia: pag. Beočin, cca. 12 km W-SW oppid. Novi Sad, ad pedem montium Fruška Gora",44.15341,20.55144,WGS84
18181,4034606685,,786918,Trametes betulina,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Trametes,,species,,,,,,,45.1699216026,19.6512896302,EPSG:4326
20395,4054805928,,974663,Trametes cinnabarina,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Trametes,,species,,,,,,,45.1523168413,19.6911545098,EPSG:4326
28867,3415436921,,410641,Trametes gibbosa,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Trametes,,species,,,,,,,45.1780122997,19.8430511,EPSG:4326
34267,4022367539,,116695,Trametes hirsuta,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Trametes,,species,,,,,,,45.1205295,19.7581367,EPSG:4326
599727,4023419949,,http://tun.fi/MX.206251,Trametes hirsuta (Wulfen : Fr.) Pilát,Fungi,,,,,,,,species,,,,Serbia,,,,,EPSG:4326
30920,2013763494,,118111,Trametes ochracea,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Trametes,,species,,,,,,,45.777352499,20.1669770479,EPSG:4326
376729,1802754532,,203711,Trametes pubescens,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Trametes,,species,,,,,,,45.7994841274,20.141581893,EPSG:4326
599730,4023419960,,http://tun.fi/MX.4884399,Trametes pubescens (Schumach. : Fr.) Pilát,Fungi,,,,,,,,species,,,,Serbia,,"Homolje, Debeli Lug",,,EPSG:4326
396884,1805407901,,352556,Trametes suaveolens,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Trametes,,species,,,,,,,45.8006734092,20.1403561234,EPSG:4326
398692,3385203786,,332687,Trametes trogii,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Trametes,,species,,,,,,,44.7918560996,20.412610732,EPSG:4326
399439,1677299790,,54134,Trametes versicolor,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Trametes,,species,,,,,,,44.3719686201,19.2736244202,EPSG:4326
599728,4023419951,,http://tun.fi/MX.206256,Trametes versicolor (L.: Fr.) Pilát,Fungi,,,,,,,,species,,,,Serbia,,"Homolje, Debeli Lug",,,EPSG:4326
605676,4091509634,,974657,Trametes warnieri,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,,Trametes,,species,,,,,,,45.2408333333,19.5341666667,EPSG:4326
31130,3985841004,,485771,Trametopsis cervina,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,,Trametopsis,,species,,,,,,,43.410262,21.4129499722,EPSG:4326
606582,4054976307,,48529,Tremella mesenterica,Fungi,Basidiomycota,Tremellomycetes,Tremellales,Tremellaceae,,Tremella,,species,,,,,,,45.1455555556,19.7672222222,EPSG:4326
31745,4134212570,,118115,Trichaptum abietinum,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,,Trichaptum,,species,,,,,,,43.9165498704,19.4220547212,EPSG:4326
401934,3059025697,,125705,Trichaptum biforme,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,,Trichaptum,,species,,,,,,,44.3375790096,20.5137910321,EPSG:4326
599736,4023420006,,http://tun.fi/MX.206301,Trichaptum biforme (Fr.) Ryvarden,Fungi,,,,,,,,species,,,,Serbia,,"Homolje, Debeli Lug",,,EPSG:4326
402414,4137699210,,335960,Trichaptum fuscoviolaceum,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Hymenochaetaceae,,Trichaptum,,species,,,,,,,43.9160752,19.4197527,EPSG:4326
4010,4017186050,,ASV:7c0518645ed33e4060a844d67738fa41,Tricharina tophiseda,Fungi,Ascomycota,Pezizomycetes,Pezizales,Pyronemataceae,,Tricharina,,,,,,Serbia,,Vojvodina,,,
399022,3109305418,,352744,Trichoderma,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,genus,,,,,,,44.1397530041,20.4944754392,EPSG:4326
586656,3350225044,,ASV:28677d6edb1ad03383330a79276eec64,Trichoderma aggressivum f. europaeum,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,Lisovici - Barajevo,,,
154704,4153292520,,ASV:44d28c4a218596fcf5b33276a921f0f6,Trichoderma atrobrunneum,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,,,,
154197,3346140586,,ASV:874c6e82a04e89ca0a52c5dbddd387af,Trichoderma atroviride,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,Belgrade,,,
607159,3384149886,,894904,Trichoderma gelatinosum,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,species,,,,,,,44.7646564973,20.4365460947,EPSG:4326
144233,4153290556,,ASV:6ca46f0422e6b639f0aeddd796a185e0,Trichoderma guizhouense,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,,,,
154101,3346134615,,ASV:e9da8907537bd0d88f096998c83bb753,Trichoderma harzianum,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,Kula,,,
387498,3346132536,,ASV:5fe22a1230961fb3141db3bf6bae9fc3,Trichoderma koningii,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,Veliko Gradiste,,,
16231,3347208436,,ASV:0a81c364c95155a19e905b269d548322,Trichoderma longibrachiatum,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,,,,
154990,4153289588,,ASV:3aa240f46abecdd149afeac73a8ce2e0,Trichoderma pholiotae,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,,,,
387764,4153291519,,ASV:8134630ccaa089b42da1458eeab48fca,Trichoderma simmonsii,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,,,,
387788,3346133550,,ASV:d4c778e52bdfd54440367e69602d9c97,Trichoderma sp. T1 BD-2013,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,Komiric,,,
153814,3347978588,,ASV:216ec1afd4a33a0cb225e9d024532c84,Trichoderma sp. T37 BD-2013,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,Novi Slankamen,,,
154926,3348003602,,ASV:d4c778e52bdfd54440367e69602d9c97,Trichoderma sp. T63 BD-2013,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,Becej,,,
387644,3347941495,,ASV:a8282d3faa1df0f3751abe4de6b9c25e,Trichoderma sp. T71 BD-2013,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,Mol,,,
144037,3346131463,,ASV:216ec1afd4a33a0cb225e9d024532c84,Trichoderma sp. T86 BD-2013,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,Skobalj,,,
154775,3346137568,,ASV:216ec1afd4a33a0cb225e9d024532c84,Trichoderma sp. T88 BD-2013,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,Veliko Gradiste,,,
144308,3347975679,,ASV:216ec1afd4a33a0cb225e9d024532c84,Trichoderma sp. T90 BD-2013,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,Zemun Polje,,,
400079,4121227822,,525060,Trichoderma sulphureum,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,species,,,,,,,45.1275313155,19.6544240043,EPSG:4326
143890,3348014583,,ASV:a8c9901f9ea0d98e904d37b009d491dc,Trichoderma virens,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,,,,,Serbia,,Komiric,,,
401144,3455865539,,352599,Trichoderma viride,Fungi,Ascomycota,Sordariomycetes,Hypocreales,Hypocreaceae,,Trichoderma,,species,,,,,,,44.1780095354,19.7977666607,EPSG:4326
28786,1677342543,,451025,Tricholoma acerbum,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,44.26834873,19.333699734,EPSG:4326
28081,3961317512,,515020,Tricholoma album,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,45.1687087278,19.6410187516,EPSG:4326
579239,2465105970,,340559,Tricholoma argyraceum,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,44.253981064,20.598142218,EPSG:4326
28862,3398839065,,194448,Tricholoma aurantium,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,43.966512,19.5601289722,EPSG:4326
18390,1703227247,,512856,Tricholoma basirubens,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,44.698046,20.40222,EPSG:4326
155204,3416026842,,118198,Tricholoma batschii,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,45.171146,19.912089,EPSG:4326
35246,3925488366,,352605,Tricholoma columbetta,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,44.1358195311,22.1302394336,EPSG:4326
33320,1671730126,,118215,Tricholoma equestre,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,42.4745659214,22.0392608643,EPSG:4326
588681,1703191721,,118209,Tricholoma myomyces,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,43.2747682159,22.0722413063,EPSG:4326
31742,3947518525,,341798,Tricholoma populinum,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,46.1489983501,19.5944353938,EPSG:4326
384986,1703163698,,118213,Tricholoma saponaceum,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,43.3600244542,21.6101717949,EPSG:4326
3722,3925413998,,752321,Tricholoma saponaceum ardosiacum,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,variety,,,,,,,43.9181181894,19.4206232205,EPSG:4326
375366,3947448498,,806590,Tricholoma sciodes,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,45.1211227,19.7592767997,EPSG:4326
155165,1703170223,,118207,Tricholoma sejunctum,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,44.695815,20.405632,EPSG:4326
393575,3818065229,,ASV:58b6023dd9e8f430096bea2810c0af65,Tricholoma sp.,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,,,,,Serbia,,,,,
349641,3925511305,,408299,Tricholoma sulphureum,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,43.8772749,19.486881589,EPSG:4326
384659,4006652121,,341797,Tricholoma terreum,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,45.2294805923,19.8508482054,EPSG:4326
589029,3963215592,,352609,Tricholoma vaccinum,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tricholomataceae,,Tricholoma,,species,,,,,,,43.9238888889,19.5063888889,EPSG:4326
578876,3759198724,,63387,Tricholomopsis rutilans,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Phyllotopsidaceae,,Tricholomopsis,,species,,,,,,,43.4333956002,21.3691639155,EPSG:4326
159238,1846714269,,03E287DE8A0FFFC9716EFBB3E946F804.taxon,Troglomyces manfrediae S. Colla (Colla 1932,Fungi,Ascomycota,Laboulbeniomycetes,Laboulbeniales,Laboulbeniaceae,,Troglomyces,,species,,,,Serbia,,"Gornja Lenovacka Pedina Cave, Lenovac, near Zajecar, Tupiznica Mt",,,
205180,4096527664,,55573,Tubaria furfuracea,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tubariaceae,,Tubaria,,species,,,,,,,45.1733473376,19.7576739639,EPSG:4326
348855,1831171680,,625991,Tubaria hiemalis,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Tubariaceae,,Tubaria,,species,,,,,,,45.8008099132,20.1408469677,EPSG:4326
3873,3349903738,,ASV:51bddedd1af1390268e78d89506d4139,Tuber aestivum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
204847,3346483749,,ASV:40d4421a8aaf2eadd7a5c0d5cf6e1f05,Tuber borchii,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
3834,3346529750,,ASV:757f67c466922273264ca0a9774dd4a2,Tuber brumale,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
586791,3346529751,,ASV:65a98b0cb6392870e1020245423e2fe0,Tuber brumale var. moschatum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
204774,3349728777,,ASV:b08eb01edab17ad68ac1bf41ed51508d,Tuber cf. fulgens TG-2008,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
356780,3349706686,,ASV:c769b4bd27cc7cedfcbc2c0db9492dd5,Tuber excavatum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
344004,3346474701,,ASV:07eb3ffb764a16921995027bc5eb999e,Tuber foetidum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
24081,3346529752,,ASV:ae5f5dcb4f3074b9e3a64d6dbde69476,Tuber fulgens,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
392055,3346479834,,ASV:87e7f552fc9ec68decaf7ac75371218d,Tuber macrosporum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
586783,3349735847,,ASV:8fa244a1c4b12d72d8d4b4d418611385,Tuber maculatum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
3992,4005841958,,ASV:7ce0450c0d944808ff5522bf0dd02168,Tuber magnatum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
356771,3346711304,,ASV:f9be8ac4287b0c7f04533385955f851f,Tuber petrophilum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,Tara Mountain,43.933,19.4481,
352382,3346487610,,ASV:2acc074dda8b2aa269d522d5af851245,Tuber puberulum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
391779,3349735848,,ASV:f5442bdc30eb13f5fd449ea09f96b09d,Tuber rufum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
138464,3349834764,,ASV:73b2221410b143702a45116cc35aa570,Tuber rufum f. ferrugineum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
393588,3349835711,,ASV:9b49298beff2ebd6bf0ad96771bfe226,Tuber rufum f. lucidum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
392014,3349815763,,ASV:3fa9ac18df798be8ce9e12d0551ab4d9,Tuber rufum f. nitidum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
356839,3349828783,,ASV:354b4669bded5a0a784f0c0ebf2bd74a,Tuber rufum f. rufum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
344041,3346522876,,ASV:36eb7e422bf9819468c407466f0b118f,Tuber rufum var. apiculatum,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
16292,3349866800,,ASV:4cbb73562964492ef053174e678038c8,Tuber sp. 'rufum f. sphaerospora',Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
356735,3346487612,,ASV:2a93e6c42f66f64aa1eb40cb7829c55a,Tuber sp. TG-2008,Fungi,Ascomycota,Pezizomycetes,Pezizales,Tuberaceae,,Tuber,,,,,,Serbia,,,,,
155143,3109176462,,60902,Tulostoma brumale,Fungi,Basidiomycota,Agaricomycetes,Agaricales,Battarreaceae,,Tulostoma,,species,,,,,,,45.800256,20.145734,EPSG:4326
27611,3455987263,,63489,Tylopilus felleus,Fungi,Basidiomycota,Agaricomycetes,Boletales,Boletaceae,,Tylopilus,,species,,,,,,,42.759832126,22.3557890207,EPSG:4326
577880,3301914044,,130946,Tyromyces chioneus,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Incrustoporiaceae,,Tyromyces,,species,,,,,,,43.4314151923,21.4267311618,EPSG:4326
33561,3456973881,,58709,Urnula craterium,Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,,Urnula,,species,,,,,,,45.1461363493,19.4674995724,EPSG:4326
385613,4166310251,1908,190252,Urocystis anemones,Fungi,Basidiomycota,Ustilaginomycetes,Urocystidiales,Taphrinaceae,,Urocystis,,Species,,,,Serbia,,"Topcider, Belgrad",,,
595170,1994927427,1910,553478,Uromyces alchemillae,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,,Uromyces,,Species,,,,Serbia,Vrnjačka Banja,Serbia: Zeljin,,,
401844,4080624185,,461581,Uromyces erythronii,Fungi,Basidiomycota,Pucciniomycetes,Pucciniales,Pucciniaceae,,Uromyces,,species,,,,,,,44.248602705,19.9077022257,EPSG:4326
381029,2846013074,,,Uromyces striatus J. Schröt.,Fungi,,,,,,,,,,,,RS,,"Deliblatska peščara, zwischen Banatski Karlovac und Deliblato, Umgebung von Velika Šušara, ca. 2 km Ö des Brunnens Rošiana",44.9,21.1,WGS84
22492,3743231301,,67747,Usnea,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,,Usnea,,genus,,,,,,,43.269828,20.768098,EPSG:4326
350323,4040316990,,267480,Usnea dasypoga,Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,,Usnea,,Species,,,,Serbia,,,,,
